tweet_id,author_handle,author_name,posted_at,source_client,text,canonical_text,is_retweet,is_quote,content_tweet_id,content_author_handle,content_author_name,content_created_at,content_text,content_canonical_text,hashtags_raw,hashtags,mentions_raw,mentions
2044526380449173936,Aaagiiisss,Ragnar Lothbrok,2026-04-15T21:20:49+00:00,Twitter for Android,"RT @Alyunan00: List of offices in order of precedence in the Palaiologian court:

1. δεσπότης (despotēs)
2. σεβαστοκράτωρ (sebastokratōr)
3…",rt @alyunan00: list of offices in order of precedence in the palaiologian court: 1. δεσπότησ (despotēs) 2. σεβαστοκράτωρ (sebastokratōr) 3...,True,False,2044352675769458705,Alyunan00,Chrysoloras,2026-04-15T09:50:34+00:00,"List of offices in order of precedence in the Palaiologian court:

1. δεσπότης (despotēs)
2. σεβαστοκράτωρ (sebastokratōr)
3. καῖσαρ (kaisar)
4. πανυπερσεβαστός (panhypersebastos)
5. πρωτοβεστιάριος (prōtovestiarios)
6. μέγας δούξ (megas doux)
7. μέγας δομέστικος (megas domestikos)
8. πρωτοστράτωρ (prōtostratōr)
9. μέγας λογοθέτης (megas logothetēs)
10. μέγας στρατοπεδάρχης (megas stratopedarchēs)
11. μέγας πριμικήριος (megas primikērios)
12. μέγας κοντόσταυλος (megas kontostavlos)
13. ἐπὶ τοῦ κανικλείου (epi tou kanikleiou)
14. πρωτοσεβαστός (prōtosebastos)
15. πιγκέρνης (pinkernēs)
16. παρακοιμώμενος (parakoimōmenos)
17. παρακοιμώμενος τοῦ κοιτώνος (parakoimōmenos tou koitōnos)
18. μέγας βαϊούλος (megas vaioulos)
19. κουροπαλάτης (kouropalatēs)
20. πρωτοβεστιάριτης (prōtovestiaritēs)
21. δομέστικος τῆς τραπέζης (domestikos tēs trapezēs)
22. ἐπὶ τῆς τραπέζης (epi tēs trapezēs)
23. λογοθέτης τοῦ γενικοῦ (logothetēs tou genikou)
24. μέγας παπίας (megas papias)
25. ἔπαρχος (eparchos)
26. μέγας δρουγγάριος τῆς βίγλης (megas droungarios tēs viglēs)
27. μέγας ἑταιρειάρχης (megas hetaireiarchēs)
28. λογοθέτης τοῦ δρόμου (logothetēs tou dromou)
29. ὕπατος τῶν φιλοσόφων (hypatos tōn philosophōn)
30. μέγας χαρτουλάριος (megas chartoularios)
31. μυστικός (mystikos)
32. πρωτασηκρήτις (prōtasēkritēs)
33. ἐπὶ τοῦ στρατοῦ (epi tou stratou)
34. μέγας δρουγγάριος τοῦ στόλου (megas droungarios tou stolou)
35. δομέστικος τῶν σχολῶν (domestikos tōn scholōn)
36. πριμικήριος τῆς αὐλῆς (primikērios tēs aulēs)
37. πρωτοσπαθάριος (prōtospatharios)
38. μέγας ἄρχων (megas archōn)
39. τατάς τῆς αὐλῆς (tatas tēs aulēs)
40. μέγας τζαούσιος (megas tzaousios)
41. πραίτωρ τοῦ δήμου (praitōr tou dēmou)
42. λογοθέτης τῶν οἰκειακῶν (logothetēs tōn oikeiakōn)
43. μέγας λογαριαστής (megas logariastēs)
44. ἐπὶ τῶν δεήσεων (epi tōn deēseōn)
45. ἀρχιδιάκονος (archidiakonos)
46. σκουτέριος (skouterios)
47. πρωτοκυνηγός (prōtokynēgos)
48. ἀμηράλιος (amēralios)
49. ἀκτουάριος (aktouarios)
50. μέγας ἀδνουμιάστης (megas adnoumiastēs)
51. κοιαίστωρ (koiaistor)
52. λογοθέτης τοῦ στρατιωτικοῦ (logothetēs tou stratiōtikou)
53. πρωτοϊερακάριος (prōtoierakarios)
54. κριτής τοῦ βέλου (kritēs tou vēlou)
55. μέγας διερμηνευτής (megas diermēneutēs)
56. λογοθέτης τῶν ἀγελῶν (logothetēs tōn agelōn)
57. δικαιοφύλαξ (dikaiophylax)
58. ἀκόλουθος (akolouthos)
59. ὀρφανοτρόφος (orphanotrophos)
60. πρωτονοτάριος (prōtonotarios)
61. κριτής τοῦ φωσσάτου (kritēs tou phossatou)
62. δομέστικος τῶν τειχέων (domestikos tōn teicheōn)
63. πρωταλλαγάτωρ (prōtallagatōr)
64. βεστιαρίου (vestiariou)
65. στρατοπεδάρχης τῶν μονοκαβάλλων (stratopedarchēs tōn monokavalōn)
66. στρατοπεδάρχης τῶν τζαγγρατόρων (stratopedarchēs tōn tzanggratorōn)
67. στρατοπεδάρχης τῶν μουρτάτων (stratopedarchēs tōn mourtatōn)
68. στρατοπεδάρχης τῶν τζακώνων (stratopedarchēs tōn tzakōnōn)
69. ἐπὶ τῶν ἀναμνήσεων (epi tōn anamneseon)
70. προκαθήμενος τοῦ κοιτώνος (prokathēmenos tou koitōnos)
71. προκαθήμενος τοῦ βεστιαρίου (prokathēmenos tou vestiariou)
72. δομέστικος τῶν θεμάτων (domestikos tōn thematōn)
73. πρωτοκόμης (prōtokomēs)
74. δομέστικος τῶν ἀνατολικῶν θεμάτων (domestikos tōn anatolikōn thematōn)
75. δομέστικος τῶν δυτικῶν θεμάτων (domestikos tōn dytikōn thematōn)
76. προκαθήμενος τῶν μεγάλων παλατίων (prokathēmenos tōn megalōn palatiōn)
77. προκαθήμενος τῶν Βλαχερνῶν παλατίων (prokathēmenos tōn Blachernōn palatiōn)
78. λογαριαστής τῆς αὐλῆς (logariastēs tēs aulēs)
79. μέγας δοικητής (megas doikētēs)
80. νομοφύλαξ (nomophylax)
81. βεστιάριος (vestiarios)
82. ἑταιρειάρχης (hetaireiarchēs)
83. ἄρχων τοῦ ἀλλαγίου (archōn tou allagiou)
84. μέγας μυρταΐτης (megas myrtaites)
85. κριτής τοῦ σεκρέτου (kritēs tou sekretou)
86. ῥαβδοῦχοι (ravdouchoi)
87. καβαλλάριοι (kavallarioi)
88. σεβαστός (sebastos)
89. προκαθήμενος κάστρου / πόλεως (prokathēmenos kastrou / poleōs)
90. δρουγγάριος στόλου (droungarios stolou)
91. κόμης (komēs)",list of offices in order of precedence in the palaiologian court: 1. δεσπότησ (despotēs) 2. σεβαστοκράτωρ (sebastokratōr) 3. καῖσαρ (kaisar) 4. πανυπερσεβαστόσ (panhypersebastos) 5. πρωτοβεστιάριοσ (prōtovestiarios) 6. μέγασ δούξ (megas doux) 7. μέγασ δομέστικοσ (megas domestikos) 8. πρωτοστράτωρ (prōtostratōr) 9. μέγασ λογοθέτησ (megas logothetēs) 10. μέγασ στρατοπεδάρχησ (megas stratopedarchēs) 11. μέγασ πριμικήριοσ (megas primikērios) 12. μέγασ κοντόσταυλοσ (megas kontostavlos) 13. ἐπὶ τοῦ κανικλείου (epi tou kanikleiou) 14. πρωτοσεβαστόσ (prōtosebastos) 15. πιγκέρνησ (pinkernēs) 16. παρακοιμώμενοσ (parakoimōmenos) 17. παρακοιμώμενοσ τοῦ κοιτώνοσ (parakoimōmenos tou koitōnos) 18. μέγασ βαϊούλοσ (megas vaioulos) 19. κουροπαλάτησ (kouropalatēs) 20. πρωτοβεστιάριτησ (prōtovestiaritēs) 21. δομέστικοσ τῆσ τραπέζησ (domestikos tēs trapezēs) 22. ἐπὶ τῆσ τραπέζησ (epi tēs trapezēs) 23. λογοθέτησ τοῦ γενικοῦ (logothetēs tou genikou) 24. μέγασ παπίασ (megas papias) 25. ἔπαρχοσ (eparchos) 26. μέγασ δρουγγάριοσ τῆσ βίγλησ (megas droungarios tēs viglēs) 27. μέγασ ἑταιρειάρχησ (megas hetaireiarchēs) 28. λογοθέτησ τοῦ δρόμου (logothetēs tou dromou) 29. ὕπατοσ τῶν φιλοσόφων (hypatos tōn philosophōn) 30. μέγασ χαρτουλάριοσ (megas chartoularios) 31. μυστικόσ (mystikos) 32. πρωτασηκρήτισ (prōtasēkritēs) 33. ἐπὶ τοῦ στρατοῦ (epi tou stratou) 34. μέγασ δρουγγάριοσ τοῦ στόλου (megas droungarios tou stolou) 35. δομέστικοσ τῶν σχολῶν (domestikos tōn scholōn) 36. πριμικήριοσ τῆσ αὐλῆσ (primikērios tēs aulēs) 37. πρωτοσπαθάριοσ (prōtospatharios) 38. μέγασ ἄρχων (megas archōn) 39. τατάσ τῆσ αὐλῆσ (tatas tēs aulēs) 40. μέγασ τζαούσιοσ (megas tzaousios) 41. πραίτωρ τοῦ δήμου (praitōr tou dēmou) 42. λογοθέτησ τῶν οἰκειακῶν (logothetēs tōn oikeiakōn) 43. μέγασ λογαριαστήσ (megas logariastēs) 44. ἐπὶ τῶν δεήσεων (epi tōn deēseōn) 45. ἀρχιδιάκονοσ (archidiakonos) 46. σκουτέριοσ (skouterios) 47. πρωτοκυνηγόσ (prōtokynēgos) 48. ἀμηράλιοσ (amēralios) 49. ἀκτουάριοσ (aktouarios) 50. μέγασ ἀδνουμιάστησ (megas adnoumiastēs) 51. κοιαίστωρ (koiaistor) 52. λογοθέτησ τοῦ στρατιωτικοῦ (logothetēs tou stratiōtikou) 53. πρωτοϊερακάριοσ (prōtoierakarios) 54. κριτήσ τοῦ βέλου (kritēs tou vēlou) 55. μέγασ διερμηνευτήσ (megas diermēneutēs) 56. λογοθέτησ τῶν ἀγελῶν (logothetēs tōn agelōn) 57. δικαιοφύλαξ (dikaiophylax) 58. ἀκόλουθοσ (akolouthos) 59. ὀρφανοτρόφοσ (orphanotrophos) 60. πρωτονοτάριοσ (prōtonotarios) 61. κριτήσ τοῦ φωσσάτου (kritēs tou phossatou) 62. δομέστικοσ τῶν τειχέων (domestikos tōn teicheōn) 63. πρωταλλαγάτωρ (prōtallagatōr) 64. βεστιαρίου (vestiariou) 65. στρατοπεδάρχησ τῶν μονοκαβάλλων (stratopedarchēs tōn monokavalōn) 66. στρατοπεδάρχησ τῶν τζαγγρατόρων (stratopedarchēs tōn tzanggratorōn) 67. στρατοπεδάρχησ τῶν μουρτάτων (stratopedarchēs tōn mourtatōn) 68. στρατοπεδάρχησ τῶν τζακώνων (stratopedarchēs tōn tzakōnōn) 69. ἐπὶ τῶν ἀναμνήσεων (epi tōn anamneseon) 70. προκαθήμενοσ τοῦ κοιτώνοσ (prokathēmenos tou koitōnos) 71. προκαθήμενοσ τοῦ βεστιαρίου (prokathēmenos tou vestiariou) 72. δομέστικοσ τῶν θεμάτων (domestikos tōn thematōn) 73. πρωτοκόμησ (prōtokomēs) 74. δομέστικοσ τῶν ἀνατολικῶν θεμάτων (domestikos tōn anatolikōn thematōn) 75. δομέστικοσ τῶν δυτικῶν θεμάτων (domestikos tōn dytikōn thematōn) 76. προκαθήμενοσ τῶν μεγάλων παλατίων (prokathēmenos tōn megalōn palatiōn) 77. προκαθήμενοσ τῶν βλαχερνῶν παλατίων (prokathēmenos tōn blachernōn palatiōn) 78. λογαριαστήσ τῆσ αὐλῆσ (logariastēs tēs aulēs) 79. μέγασ δοικητήσ (megas doikētēs) 80. νομοφύλαξ (nomophylax) 81. βεστιάριοσ (vestiarios) 82. ἑταιρειάρχησ (hetaireiarchēs) 83. ἄρχων τοῦ ἀλλαγίου (archōn tou allagiou) 84. μέγασ μυρταΐτησ (megas myrtaites) 85. κριτήσ τοῦ σεκρέτου (kritēs tou sekretou) 86. ῥαβδοῦχοι (ravdouchoi) 87. καβαλλάριοι (kavallarioi) 88. σεβαστόσ (sebastos) 89. προκαθήμενοσ κάστρου / πόλεωσ (prokathēmenos kastrou / poleōs) 90. δρουγγάριοσ στόλου (droungarios stolou) 91. κόμησ (komēs),[],[],[],[]
2044526385054482455,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:20:50+00:00,Twitter Web App,"RT @JSweetGR: Αυτά είναι τα αποτελέσματα του νεοαυριανισμου, γνωστού και ως βαξεβανισμου...

Η κατασυκοφάντηση, η χυδαία λασπολογια και τα…","rt @jsweetgr: αυτά είναι τα αποτελέσματα του νεοαυριανισμου, γνωστού και ωσ βαξεβανισμου... η κατασυκοφάντηση, η χυδαία λασπολογια και τα...",True,False,2044312981350039611,JSweetGR,𝕁𝕊𝕨𝕖𝕖𝕥𝔾ℝ - #MyFlag 🇪🇺💛💙,2026-04-15T07:12:50+00:00,"Αυτά είναι τα αποτελέσματα του νεοαυριανισμου, γνωστού και ως βαξεβανισμου...

Η κατασυκοφάντηση, η χυδαία λασπολογια και τα ανελέητα ψέματα, όταν χτυπάνε έναν άνθρωπο που γνωρίζει ότι είναι ηθικός φέρνουν αυτά τα δυσάρεστα αποτελέσματα https://t.co/svyXyiyjKR","αυτά είναι τα αποτελέσματα του νεοαυριανισμου, γνωστού και ωσ βαξεβανισμου... η κατασυκοφάντηση, η χυδαία λασπολογια και τα ανελέητα ψέματα, όταν χτυπάνε έναν άνθρωπο που γνωρίζει ότι είναι ηθικόσ φέρνουν αυτά τα δυσάρεστα αποτελέσματα",[],[],[],[]
2044526391324999967,Track11John,Johnny -b-De Grèce,2026-04-15T21:20:51+00:00,Twitter for Android,"RT @AppelaiosII: Προτείνω να ξεκινήσει διαφημιστική καμπάνια από το καλοκαίρι,με τίτλο:
""Κατεβείτε από ταράτσες,μπαλκόνια,γέφυρες,λόφους κα…","rt @appelaiosii: προτείνω να ξεκινήσει διαφημιστική καμπάνια από το καλοκαίρι,με τίτλο: ""κατεβείτε από ταράτσεσ,μπαλκόνια,γέφυρεσ,λόφουσ κα...",True,False,2043757656565805117,AppelaiosII,Nikos Appelaios II,2026-04-13T18:26:11+00:00,"Προτείνω να ξεκινήσει διαφημιστική καμπάνια από το καλοκαίρι,με τίτλο:
""Κατεβείτε από ταράτσες,μπαλκόνια,γέφυρες,λόφους και λοφίσκους...Η Ζωή είναι ωραία.Μην την χαραμίζετε,μόνο και μόνο επειδή γεννηθήκατε μλ³""

Καληνύχτα σε όλον τον ύφαλο...","προτείνω να ξεκινήσει διαφημιστική καμπάνια από το καλοκαίρι,με τίτλο: ""κατεβείτε από ταράτσεσ,μπαλκόνια,γέφυρεσ,λόφουσ και λοφίσκουσ...η ζωή είναι ωραία.μην την χαραμίζετε,μόνο και μόνο επειδή γεννηθήκατε μλ3"" καληνύχτα σε όλον τον ύφαλο...",[],[],[],[]
2044526407833821250,Track11John,Johnny -b-De Grèce,2026-04-15T21:20:55+00:00,Twitter for Android,RT @AppelaiosII: https://t.co/egwWRgEY4H,rt @appelaiosii:,True,False,2044355998165369317,AppelaiosII,Nikos Appelaios II,2026-04-15T10:03:46+00:00,https://t.co/egwWRgEY4H,,[],[],[],[]
2044526412938318126,Aaagiiisss,Ragnar Lothbrok,2026-04-15T21:20:56+00:00,Twitter for Android,RT @Cynaegeirus2: Without competition https://t.co/nAQ7smx1zM,rt @cynaegeirus2: without competition,True,True,2044141545750753535,Cynaegeirus2,Cynaegeirus_Exp,2026-04-14T19:51:37+00:00,Without competition https://t.co/nAQ7smx1zM,without competition,[],[],[],[]
2044526435621130587,Track11John,Johnny -b-De Grèce,2026-04-15T21:21:02+00:00,Twitter for Android,RT @Track11John: ⚠️👇👇👇✔️✔️,rt @track11john: ⚠️👇👇👇✔️✔️,True,True,2044367723916857396,Track11John,Johnny -b-De Grèce,2026-04-15T10:50:22+00:00,⚠️👇👇👇✔️✔️,⚠️👇👇👇✔️✔️,[],[],[],[]
2044526440834535737,RockRock222555,rock-rock,2026-04-15T21:21:03+00:00,Twitter Web App,"RT @isaacrrr7: El 11 de septiembre de 2001, miles de palestinos, incluidos niños, salieron a las calles para celebrar el ataque a las Torre…","rt @isaacrrr7: el 11 de septiembre de 2001, miles de palestinos, incluidos niños, salieron a las calles para celebrar el ataque a las torre...",True,False,2044481466571080169,isaacrrr7,Isaac,2026-04-15T18:22:20+00:00,"El 11 de septiembre de 2001, miles de palestinos, incluidos niños, salieron a las calles para celebrar el ataque a las Torres Gemelas.

2.977 personas perdieron la vida en ese horrible día.
https://t.co/S8dTtIxYDD","el 11 de septiembre de 2001, miles de palestinos, incluidos niños, salieron a las calles para celebrar el ataque a las torres gemelas. 2.977 personas perdieron la vida en ese horrible día.",[],[],[],[]
2044526442533253382,Aaagiiisss,Ragnar Lothbrok,2026-04-15T21:21:04+00:00,Twitter for Android,RT @2etonne2p: Κανετε τους σοκαρισμενους για τους μπασταρδους παιδοφιλους της λιστας Επσταιν και δε λετε κουβεντα για τους μπασταρδους παιδ…,rt @2etonne2p: κανετε τουσ σοκαρισμενουσ για τουσ μπασταρδουσ παιδοφιλουσ τησ λιστασ επσταιν και δε λετε κουβεντα για τουσ μπασταρδουσ παιδ...,True,False,2044273188180197633,2etonne2p,Jim Kalman,2026-04-15T04:34:43+00:00,Κανετε τους σοκαρισμενους για τους μπασταρδους παιδοφιλους της λιστας Επσταιν και δε λετε κουβεντα για τους μπασταρδους παιδοφιλους ισλαμιστες που κανουν αισχη με παιδακια παγκοσμιως εδω και 14 αιωνες. Ειστε υποκριτες του κερατα. Αντε παρατατε μας,κανετε τουσ σοκαρισμενουσ για τουσ μπασταρδουσ παιδοφιλουσ τησ λιστασ επσταιν και δε λετε κουβεντα για τουσ μπασταρδουσ παιδοφιλουσ ισλαμιστεσ που κανουν αισχη με παιδακια παγκοσμιωσ εδω και 14 αιωνεσ. ειστε υποκριτεσ του κερατα. αντε παρατατε μασ,[],[],[],[]
2044526442709430472,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:21:04+00:00,Twitter Web App,RT @DvsDvs60195368: Προς το 70% του σοφου λαου..... https://t.co/Qu96O42XMD,rt @dvsdvs60195368: προσ το 70% του σοφου λαου.....,True,False,2044503588269920498,DvsDvs60195368,Dvs Dvs,2026-04-15T19:50:15+00:00,Προς το 70% του σοφου λαου..... https://t.co/Qu96O42XMD,προσ το 70% του σοφου λαου.....,[],[],[],[]
2044526464410747335,RockRock222555,rock-rock,2026-04-15T21:21:09+00:00,Twitter Web App,"Στις 11 Σεπτεμβρίου 2001, χιλιάδες Παλαιστίνιοι, συμπεριλαμβανομένων παιδιών, βγήκαν στους δρόμους για να γιορτάσουν την επίθεση στους Δίδυμους Πύργους.  2.977 άνθρωποι έχασαν τη ζωή τους εκείνη την τρομερή μέρα.","στισ 11 σεπτεμβρίου 2001, χιλιάδεσ παλαιστίνιοι, συμπεριλαμβανομένων παιδιών, βγήκαν στουσ δρόμουσ για να γιορτάσουν την επίθεση στουσ δίδυμουσ πύργουσ. 2.977 άνθρωποι έχασαν τη ζωή τουσ εκείνη την τρομερή μέρα.",False,True,2044526464410747335,RockRock222555,rock-rock,2026-04-15T21:21:09+00:00,"Στις 11 Σεπτεμβρίου 2001, χιλιάδες Παλαιστίνιοι, συμπεριλαμβανομένων παιδιών, βγήκαν στους δρόμους για να γιορτάσουν την επίθεση στους Δίδυμους Πύργους.  2.977 άνθρωποι έχασαν τη ζωή τους εκείνη την τρομερή μέρα.","στισ 11 σεπτεμβρίου 2001, χιλιάδεσ παλαιστίνιοι, συμπεριλαμβανομένων παιδιών, βγήκαν στουσ δρόμουσ για να γιορτάσουν την επίθεση στουσ δίδυμουσ πύργουσ. 2.977 άνθρωποι έχασαν τη ζωή τουσ εκείνη την τρομερή μέρα.",[],[],[],[]
2044526477748707469,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:21:12+00:00,Twitter Web App,"RT @panta_tif: Αυτοί που «θρηνούσαν» για τα παιδάκια της Παλαιστινης, χοροπηδάνε με την κατάσταση της υγείας ενός πολιτικού αντιπάλου. 
Όχι…","rt @panta_tif: αυτοί που «θρηνούσαν» για τα παιδάκια τησ παλαιστινησ, χοροπηδάνε με την κατάσταση τησ υγείασ ενόσ πολιτικού αντιπάλου. όχι...",True,False,2044362963901956585,panta_tif,Το παντατίφ 🐜🐜,2026-04-15T10:31:27+00:00,"Αυτοί που «θρηνούσαν» για τα παιδάκια της Παλαιστινης, χοροπηδάνε με την κατάσταση της υγείας ενός πολιτικού αντιπάλου. 
Όχι, δεν είναι υποκριτικά μουνόπανα. Παρεξηγήσαμε","αυτοί που «θρηνούσαν» για τα παιδάκια τησ παλαιστινησ, χοροπηδάνε με την κατάσταση τησ υγείασ ενόσ πολιτικού αντιπάλου. όχι, δεν είναι υποκριτικά μουνόπανα. παρεξηγήσαμε",[],[],[],[]
2044526527975465192,MasenkaMm230158,masenka,2026-04-15T21:21:24+00:00,Twitter Web App,RT @ellada24: Χιώτης για Δουδωνή: Τις τελευταίες 10 μέρες έχει ταράξει στα τηλέφωνα το Υπουργείο Αγροτικής Ανάπτυξης. Ζητά να αρθεί μια απα…,rt @ellada24: χιώτησ για δουδωνή: τισ τελευταίεσ 10 μέρεσ έχει ταράξει στα τηλέφωνα το υπουργείο αγροτικήσ ανάπτυξησ. ζητά να αρθεί μια απα...,True,False,2043936164676071616,ellada24,ΕΛΛΑΔΑ 24,2026-04-14T06:15:30+00:00,"Χιώτης για Δουδωνή: Τις τελευταίες 10 μέρες έχει ταράξει στα τηλέφωνα το Υπουργείο Αγροτικής Ανάπτυξης. Ζητά να αρθεί μια απαγόρευση, να παρακαμφθεί μια νομοθεσία. Αυτός είναι ο ορισμός του ρουσφετιού.
https://t.co/xDUk8o0bO1 https://t.co/XrSry3vxkd","χιώτησ για δουδωνή: τισ τελευταίεσ 10 μέρεσ έχει ταράξει στα τηλέφωνα το υπουργείο αγροτικήσ ανάπτυξησ. ζητά να αρθεί μια απαγόρευση, να παρακαμφθεί μια νομοθεσία. αυτόσ είναι ο ορισμόσ του ρουσφετιού.",[],[],[],[]
2044526559818608701,Aaagiiisss,Ragnar Lothbrok,2026-04-15T21:21:31+00:00,Twitter for Android,RT @AlexDuncanTX: The Allah of the Quran is Satan.,rt @alexduncantx: the allah of the quran is satan.,True,False,2044407081663619492,AlexDuncanTX,Alexander Duncan,2026-04-15T13:26:46+00:00,The Allah of the Quran is Satan.,the allah of the quran is satan.,[],[],[],[]
2044526661337588194,RockRock222555,rock-rock,2026-04-15T21:21:56+00:00,Twitter Web App,"RT @carico1970: Να πούνε ότι είναι Παλαιστήνιες, να τις υποστηρίξουν οι αριστεροί, να ξυπνήσει η @amnesty μπας και γλυτώσουν τη ζωή τους ht…","rt @carico1970: να πούνε ότι είναι παλαιστήνιεσ, να τισ υποστηρίξουν οι αριστεροί, να ξυπνήσει η @amnesty μπασ και γλυτώσουν τη ζωή τουσ ht...",True,False,2044296261264658746,carico1970,Carico The Lionheart,2026-04-15T06:06:24+00:00,"Να πούνε ότι είναι Παλαιστήνιες, να τις υποστηρίξουν οι αριστεροί, να ξυπνήσει η @amnesty μπας και γλυτώσουν τη ζωή τους https://t.co/eNrWUGz2yD","να πούνε ότι είναι παλαιστήνιεσ, να τισ υποστηρίξουν οι αριστεροί, να ξυπνήσει η @amnesty μπασ και γλυτώσουν τη ζωή τουσ",[],[],"[""amnesty""]","[""amnesty""]"
2044526682657206399,Veltsi_Legacy,Veltsi the IX,2026-04-15T21:22:01+00:00,Twitter for iPhone,Πηγή: αποτονκώλοτου,πηγή: αποτονκώλοτου,False,True,2044526682657206399,Veltsi_Legacy,Veltsi the IX,2026-04-15T21:22:01+00:00,Πηγή: αποτονκώλοτου,πηγή: αποτονκώλοτου,[],[],[],[]
2044526685328994805,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:22:01+00:00,Twitter Web App,RT @AdonisGeorgiadi: Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμ…,rt @adonisgeorgiadi: ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμ...,True,False,1640334999785201669,AdonisGeorgiadi,Άδωνις Γεωργιάδης,2023-03-27T12:48:34+00:00,"Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμα χρέους, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»…στην πραγματικότητα ο άνθρωπος αυτός ποτέ δεν είχε το θάρρος απλώς να πει ότι έκανε λάθος. Άλλωστε δεν έκανε, επίτηδες έγραψε ψέματα για πολιτικούς λόγους. Τώρα νομίζει ότι δύναται να εκφοβίσει εμένα…δεν τον φοβήθηκα όταν πήγε να με κλείσει Φυλακή με ψέματα για τη Novartis, θα τον φοβηθώ τώρα; Θα του προτείνω όμως μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενός βουλευτού ή ευρωβουλευτού του Σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου…δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικός ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis Κώστα μου να θυμάσαι εγώ Δεν σε φοβάμαι! Δεν με κρατάς από πουθενά και δεν σε υπολογίζω ως δημοσιογράφο αλλά απλά ως έναν ακόμη πολιτικό μου αντίπαλο. Bullying αλλού όχι σε μένα και κάτω τα χέρια από τον Νίκο δεν μπορείς εσύ να τον λερώσεις https://t.co/IzSEMp3i5c","ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμα χρέουσ, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»...στην πραγματικότητα ο άνθρωποσ αυτόσ ποτέ δεν είχε το θάρροσ απλώσ να πει ότι έκανε λάθοσ. άλλωστε δεν έκανε, επίτηδεσ έγραψε ψέματα για πολιτικούσ λόγουσ. τώρα νομίζει ότι δύναται να εκφοβίσει εμένα...δεν τον φοβήθηκα όταν πήγε να με κλείσει φυλακή με ψέματα για τη novartis, θα τον φοβηθώ τώρα; θα του προτείνω όμωσ μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενόσ βουλευτού ή ευρωβουλευτού του σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου...δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικόσ ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis κώστα μου να θυμάσαι εγώ δεν σε φοβάμαι! δεν με κρατάσ από πουθενά και δεν σε υπολογίζω ωσ δημοσιογράφο αλλά απλά ωσ έναν ακόμη πολιτικό μου αντίπαλο. bullying αλλού όχι σε μένα και κάτω τα χέρια από τον νίκο δεν μπορείσ εσύ να τον λερώσεισ",[],[],"[""KostasVaxevanis"", ""npapathanasis"", ""kmitsotakis""]","[""kostasvaxevanis"", ""npapathanasis"", ""kmitsotakis""]"
2044526734586864068,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T21:22:13+00:00,Twitter for iPhone,RT @mm_professork: Θα της το πάρω να με νιώθει όταν λείπω,rt @mm_professork: θα τησ το πάρω να με νιώθει όταν λείπω,True,True,2044522081157534073,mm_professork,ProfessORK,2026-04-15T21:03:44+00:00,Θα της το πάρω να με νιώθει όταν λείπω,θα τησ το πάρω να με νιώθει όταν λείπω,[],[],[],[]
