id,screen_name,name,description,profile_image_url,profile_banner_url,followers_count,friends_count,statuses_count,favourites_count,listed_count,location,website,birthdate,verified_type,is_blue_verified,following,followed_by,can_dm,protected,created_at,url,metadata
"720296362","vxaz_79","Κυχρέας / Kychreas","Οι βάρβαροι δουλικώτεροι τα ήθη φύσει των Ελλήνων.\nΆπας ο βίος των ανθρώπων φύσει και νόμοις διοικείται.","https://pbs.twimg.com/profile_images/1675546796557303809/xFKWRQAt_normal.jpg","https://pbs.twimg.com/profile_banners/720296362/1690218821",2755,4068,24833,38766,5,"",,,,true,false,false,false,false,"2013-10-18 08:35:35 +03:00","https://twitter.com/vxaz_79","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1675546796557303809/xFKWRQAt_normal.jpg""},""core"":{""created_at"":""Fri Oct 18 05:35:35 +0000 2013"",""name"":""Κυχρέας / Kychreas"",""screen_name"":""vxaz_79""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo3MjAyOTYzNjI="",""is_blue_verified"":true,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Οι βάρβαροι δουλικώτεροι τα ήθη φύσει των Ελλήνων.\nΆπας ο βίος των ανθρώπων φύσει και νόμοις διοικείται."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":38766,""follow_request_sent"":false,""followers_count"":2755,""friends_count"":4068,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":5,""media_count"":794,""normal_followers_count"":2755,""notifications"":false,""pinned_tweet_ids_str"":[""1820082821542948898""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/720296362/1690218821"",""profile_interstitial_type"":"""",""statuses_count"":24833,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Οι βάρβαροι δουλικώτεροι τα ήθη φύσει των Ελλήνων.\nΆπας ο βίος των ανθρώπων φύσει και νόμοις διοικείται.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""720296362"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1382074535000,""updated_at"":1776293357698}}"
"717240855","Ioannisthenorth","Johnanes the North","Ακολουθώ μόνο τα bot της εκάστοτε αριστεράς κυβέρνησης να τα λέμε αυτά ξεκαθαρα. Εμπρός στον χωματόδρομο της αριστεράς και της οπισθοδρόμησης!","https://pbs.twimg.com/profile_images/1576666775428763649/NDrbRvHP_normal.jpg","https://pbs.twimg.com/profile_banners/717240855/1664741639",186,208,6044,28993,6,"Athens",,,,false,false,false,true,false,"2013-10-16 10:50:18 +03:00","https://twitter.com/Ioannisthenorth","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1576666775428763649/NDrbRvHP_normal.jpg""},""core"":{""created_at"":""Wed Oct 16 07:50:18 +0000 2013"",""name"":""Johnanes the North"",""screen_name"":""Ioannisthenorth""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo3MTcyNDA4NTU="",""is_blue_verified"":false,""legacy"":{""default_profile"":false,""default_profile_image"":false,""description"":""Ακολουθώ μόνο τα bot της εκάστοτε αριστεράς κυβέρνησης να τα λέμε αυτά ξεκαθαρα. Εμπρός στον χωματόδρομο της αριστεράς και της οπισθοδρόμησης!"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":28993,""follow_request_sent"":false,""followers_count"":186,""friends_count"":208,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":6,""media_count"":65,""normal_followers_count"":186,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/717240855/1664741639"",""profile_interstitial_type"":"""",""statuses_count"":6044,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Athens""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Ακολουθώ μόνο τα bot της εκάστοτε αριστεράς κυβέρνησης να τα λέμε αυτά ξεκαθαρα. Εμπρός στον χωματόδρομο της αριστεράς και της οπισθοδρόμησης!""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""717240855"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1381909818000,""updated_at"":1776293357698}}"
"709466670","agapornis_mask","Αγαπόρνις ο Μασκοφόρος, bird edition","Ένα μικρό, ακίνδυνο και όμορφο παπαγαλάκι που του αρέσει να κελαηδάει.","https://pbs.twimg.com/profile_images/1749478978002321408/Udr-eL11_normal.jpg",,187,462,6707,30138,6,"Ελληνική Ζούγκλα",,,,false,false,false,false,false,"2012-07-21 22:38:48 +03:00","https://twitter.com/agapornis_mask","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1749478978002321408/Udr-eL11_normal.jpg""},""core"":{""created_at"":""Sat Jul 21 19:38:48 +0000 2012"",""name"":""Αγαπόρνις ο Μασκοφόρος, bird edition"",""screen_name"":""agapornis_mask""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo3MDk0NjY2NzA="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Ένα μικρό, ακίνδυνο και όμορφο παπαγαλάκι που του αρέσει να κελαηδάει."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":30138,""follow_request_sent"":false,""followers_count"":187,""friends_count"":462,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":6,""media_count"":10,""normal_followers_count"":187,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":6707,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Ελληνική Ζούγκλα""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Ένα μικρό, ακίνδυνο και όμορφο παπαγαλάκι που του αρέσει να κελαηδάει.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""709466670"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1342899528000,""updated_at"":1776293357698}}"
"637222171","ABoskos","Anogeianos Boskos","Οπλοφορω κ δεν κυκλοφορω, οξω μονο στο μητατο. Διοικητης υποβρυχιων που γερνουν, ναυσταθμου ψηλορειτη. Παλιοι φιλοι μου ζητουν λεφτα μα γω δε πεμπω.","https://pbs.twimg.com/profile_images/2403901862/image_normal.jpg","https://pbs.twimg.com/profile_banners/637222171/1435755048",1795,844,28756,28154,35,"",,,,false,false,false,true,false,"2012-07-16 22:32:51 +03:00","https://twitter.com/ABoskos","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/2403901862/image_normal.jpg""},""core"":{""created_at"":""Mon Jul 16 19:32:51 +0000 2012"",""name"":""Anogeianos Boskos"",""screen_name"":""ABoskos""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo2MzcyMjIxNzE="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""Οπλοφορω κ δεν κυκλοφορω, οξω μονο στο μητατο. Διοικητης υποβρυχιων που γερνουν, ναυσταθμου ψηλορειτη. Παλιοι φιλοι μου ζητουν λεφτα μα γω δε πεμπω."",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":28154,""follow_request_sent"":false,""followers_count"":1795,""friends_count"":844,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":35,""media_count"":745,""normal_followers_count"":1795,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/637222171/1435755048"",""profile_interstitial_type"":"""",""statuses_count"":28756,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Οπλοφορω κ δεν κυκλοφορω, οξω μονο στο μητατο. Διοικητης υποβρυχιων που γερνουν, ναυσταθμου ψηλορειτη. Παλιοι φιλοι μου ζητουν λεφτα μα γω δε πεμπω.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""637222171"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1342467171000,""updated_at"":1776293357698}}"
"634708879","chirmpos","Σκιζω_Ζαιους","","https://pbs.twimg.com/profile_images/1934360571748683776/Wv9J_7FE_normal.jpg","https://pbs.twimg.com/profile_banners/634708879/1750022485",175,321,4313,2466,13,"Greece",,,,true,false,false,false,false,"2012-07-13 19:48:36 +03:00","https://twitter.com/chirmpos","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1934360571748683776/Wv9J_7FE_normal.jpg""},""core"":{""created_at"":""Fri Jul 13 16:48:36 +0000 2012"",""name"":""Σκιζω_Ζαιους"",""screen_name"":""chirmpos""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo2MzQ3MDg4Nzk="",""is_blue_verified"":true,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":2466,""follow_request_sent"":false,""followers_count"":175,""friends_count"":321,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":13,""media_count"":343,""normal_followers_count"":175,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/634708879/1750022485"",""profile_interstitial_type"":"""",""statuses_count"":4313,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Greece""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_description_language"":""und"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""634708879"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1342198116000,""updated_at"":1776293357698}}"
"604418496","Perdim1","Κουκουβάγια","♤Η μεγαλύτερη εκδίκηση, είναι η επιτυχία.\n♤De minimis non currat Praetor (Δεν ασχολείται ο άρχοντας με τα καθημερινά)\n♤Όταν η άγνοια ουρλιάζει, η ευφυία σιωπά","https://pbs.twimg.com/profile_images/1779514332167987200/Z3ETQcrv_normal.jpg","https://pbs.twimg.com/profile_banners/604418496/1494013295",705,870,14530,32186,7,"Athens",,,,false,false,false,false,false,"2012-06-10 11:39:25 +03:00","https://twitter.com/Perdim1","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1779514332167987200/Z3ETQcrv_normal.jpg""},""core"":{""created_at"":""Sun Jun 10 08:39:25 +0000 2012"",""name"":""Κουκουβάγια"",""screen_name"":""Perdim1""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo2MDQ0MTg0OTY="",""is_blue_verified"":false,""legacy"":{""default_profile"":false,""default_profile_image"":false,""description"":""♤Η μεγαλύτερη εκδίκηση, είναι η επιτυχία.\n♤De minimis non currat Praetor (Δεν ασχολείται ο άρχοντας με τα καθημερινά)\n♤Όταν η άγνοια ουρλιάζει, η ευφυία σιωπά"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":32186,""follow_request_sent"":false,""followers_count"":705,""friends_count"":870,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":7,""media_count"":2443,""normal_followers_count"":705,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/604418496/1494013295"",""profile_interstitial_type"":"""",""statuses_count"":14530,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Athens""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""♤Η μεγαλύτερη εκδίκηση, είναι η επιτυχία.\n♤De minimis non currat Praetor (Δεν ασχολείται ο άρχοντας με τα καθημερινά)\n♤Όταν η άγνοια ουρλιάζει, η ευφυία σιωπά""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""604418496"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1339317565000,""updated_at"":1776293357698}}"
"586886931","Pia_Soun","Pia S","born in kalamata, Greece. Educ: American College of Greece, MSc university of Aston. Banking-Insurance-Education. Support game-changers, Innovation","https://pbs.twimg.com/profile_images/1492205832070742021/I8eGkuUw_normal.jpg",,545,553,43854,254416,7,"athens",,,,false,false,false,true,false,"2012-05-21 22:25:03 +03:00","https://twitter.com/Pia_Soun","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1492205832070742021/I8eGkuUw_normal.jpg""},""core"":{""created_at"":""Mon May 21 19:25:03 +0000 2012"",""name"":""Pia S"",""screen_name"":""Pia_Soun""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1ODY4ODY5MzE="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""born in kalamata, Greece. Educ: American College of Greece, MSc university of Aston. Banking-Insurance-Education. Support game-changers, Innovation"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":254416,""follow_request_sent"":false,""followers_count"":545,""friends_count"":553,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":7,""media_count"":5989,""normal_followers_count"":545,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_interstitial_type"":"""",""statuses_count"":43854,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""athens""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""born in kalamata, Greece. Educ: American College of Greece, MSc university of Aston. Banking-Insurance-Education. Support game-changers, Innovation""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""586886931"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1337628303000,""updated_at"":1776293357698}}"
"582026451","angie22gr","Angie 🦂🦂","Μέλος από το 2012, ενεργός λογ/σμός από 10ο του΄16.Παντρεμένη με έναν υπέροχο άντρα κ μαμά ενός ακόμα πιο υπέροχου γιου.","https://pbs.twimg.com/profile_images/2021807255323062272/PZl51yyM_normal.jpg","https://pbs.twimg.com/profile_banners/582026451/1617352495",24421,15652,508644,552010,44,"Αττική, Ελλάς","https://t.co/cK667b2QO7",,,false,false,false,true,false,"2012-05-16 18:56:38 +03:00","https://twitter.com/angie22gr","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/2021807255323062272/PZl51yyM_normal.jpg""},""core"":{""created_at"":""Wed May 16 15:56:38 +0000 2012"",""name"":""Angie 🦂🦂"",""screen_name"":""angie22gr""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1ODIwMjY0NTE="",""is_blue_verified"":false,""legacy"":{""default_profile"":false,""default_profile_image"":false,""description"":""Μέλος από το 2012, ενεργός λογ/σμός από 10ο του΄16.Παντρεμένη με έναν υπέροχο άντρα κ μαμά ενός ακόμα πιο υπέροχου γιου."",""entities"":{""description"":{""urls"":[]},""url"":{""urls"":[{""display_url"":""twitter.com/search?q=from:…"",""expanded_url"":""https://twitter.com/search?q=from:@angie22gr"",""indices"":[0,23],""url"":""https://t.co/cK667b2QO7""}]}},""fast_followers_count"":0,""favourites_count"":552010,""follow_request_sent"":false,""followers_count"":24421,""friends_count"":15652,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":44,""media_count"":6326,""normal_followers_count"":24421,""notifications"":false,""pinned_tweet_ids_str"":[""2039571623506846073""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/582026451/1617352495"",""profile_interstitial_type"":"""",""statuses_count"":508644,""translator_type"":""none"",""url"":""https://t.co/cK667b2QO7"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Αττική, Ελλάς""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Μέλος από το 2012, ενεργός λογ/σμός από 10ο του΄16.Παντρεμένη με έναν υπέροχο άντρα κ μαμά ενός ακόμα πιο υπέροχου γιου.""},""profile_description_language"":""el"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""582026451"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1337183798000,""updated_at"":1776293357698}}"
"576143879","blackadder_3rd","Blackadder the 3rd","…and then I want to be old and annoy people","https://pbs.twimg.com/profile_images/1742151242749530113/LmiicIMI_normal.jpg","https://pbs.twimg.com/profile_banners/576143879/1704196167",1626,1180,30545,135612,15,"",,,,false,false,false,false,false,"2012-05-10 14:12:17 +03:00","https://twitter.com/blackadder_3rd","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1742151242749530113/LmiicIMI_normal.jpg""},""core"":{""created_at"":""Thu May 10 11:12:17 +0000 2012"",""name"":""Blackadder the 3rd"",""screen_name"":""blackadder_3rd""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1NzYxNDM4Nzk="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""…and then I want to be old and annoy people"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":135612,""follow_request_sent"":false,""followers_count"":1626,""friends_count"":1180,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":15,""media_count"":4620,""normal_followers_count"":1626,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/576143879/1704196167"",""profile_interstitial_type"":"""",""statuses_count"":30545,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""…and then I want to be old and annoy people""},""profile_description_language"":""en"",""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""576143879"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1336648337000,""updated_at"":1776293357698}}"
"574698283","freemindspirits","𝓦𝓱𝓲𝓼𝓴𝓮𝔂 𝓢𝓲𝓮𝓻𝓻𝓪","it's all between the ears. 🙈🙉🙊  \nοι ανθρωποι δεν συγχωρουν οσους απο ερωτα εκπεσανε","https://pbs.twimg.com/profile_images/2001374508637126656/DySwI0ag_normal.jpg","https://pbs.twimg.com/profile_banners/574698283/1763443297",1436,3094,100931,158653,6,"Ελλάς","https://t.co/hgL0sYZXWk",,,false,false,false,true,false,"2012-05-08 21:39:31 +03:00","https://twitter.com/freemindspirits","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/2001374508637126656/DySwI0ag_normal.jpg""},""core"":{""created_at"":""Tue May 08 18:39:31 +0000 2012"",""name"":""𝓦𝓱𝓲𝓼𝓴𝓮𝔂 𝓢𝓲𝓮𝓻𝓻𝓪"",""screen_name"":""freemindspirits""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1NzQ2OTgyODM="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":""it's all between the ears. 🙈🙉🙊  \nοι ανθρωποι δεν συγχωρουν οσους απο ερωτα εκπεσανε"",""entities"":{""description"":{""urls"":[]},""url"":{""urls"":[{""display_url"":""mobile.twitter.com/search?q=from%…"",""expanded_url"":""https://mobile.twitter.com/search?q=from%3A%40freemindspirits%20exclude%3Areplies&s=09"",""indices"":[0,23],""url"":""https://t.co/hgL0sYZXWk""}]}},""fast_followers_count"":0,""favourites_count"":158653,""follow_request_sent"":false,""followers_count"":1436,""friends_count"":3094,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":6,""media_count"":9420,""normal_followers_count"":1436,""notifications"":false,""pinned_tweet_ids_str"":[""1972637993791004747""],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/574698283/1763443297"",""profile_interstitial_type"":"""",""statuses_count"":100931,""translator_type"":""none"",""url"":""https://t.co/hgL0sYZXWk"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Ελλάς""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""it's all between the ears. 🙈🙉🙊  \nοι ανθρωποι δεν συγχωρουν οσους απο ερωτα εκπεσανε""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""574698283"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1336502371000,""updated_at"":1776293357698}}"
"572507905","pokrovsky2112","Pokrovsky 🇺🇦","Ukrainian","https://pbs.twimg.com/profile_images/1780687227602800640/imj5FJBi_normal.jpg","https://pbs.twimg.com/profile_banners/572507905/1720267535",545,307,6085,7305,20,"Greece",,,,false,false,false,false,false,"2012-05-06 13:34:07 +03:00","https://twitter.com/pokrovsky2112","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/1780687227602800640/imj5FJBi_normal.jpg""},""core"":{""created_at"":""Sun May 06 10:34:07 +0000 2012"",""name"":""Pokrovsky 🇺🇦"",""screen_name"":""pokrovsky2112""},""dm_permissions"":{""can_dm"":false},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1NzI1MDc5MDU="",""is_blue_verified"":false,""legacy"":{""default_profile"":false,""default_profile_image"":false,""description"":""Ukrainian"",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":7305,""follow_request_sent"":false,""followers_count"":545,""friends_count"":307,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":20,""media_count"":133,""normal_followers_count"":545,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/572507905/1720267535"",""profile_interstitial_type"":"""",""statuses_count"":6085,""translator_type"":""regular"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""Greece""},""media_permissions"":{""can_media_tag"":false},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""Ukrainian""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""572507905"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1336300447000,""updated_at"":1776293357698}}"
"566075291","kokkoriss","ΑLEX","","https://pbs.twimg.com/profile_images/2040690522700800000/HDC1aKPi_normal.jpg","https://pbs.twimg.com/profile_banners/566075291/1774888137",601,2756,33185,66976,10,"HELLAS",,,,false,false,false,true,false,"2012-04-29 10:28:41 +03:00","https://twitter.com/kokkoriss","{""__typename"":""User"",""affiliates_highlighted_label"":{},""avatar"":{""image_url"":""https://pbs.twimg.com/profile_images/2040690522700800000/HDC1aKPi_normal.jpg""},""core"":{""created_at"":""Sun Apr 29 07:28:41 +0000 2012"",""name"":""ΑLEX"",""screen_name"":""kokkoriss""},""dm_permissions"":{""can_dm"":true},""follow_request_sent"":false,""has_graduated_access"":true,""id"":""VXNlcjo1NjYwNzUyOTE="",""is_blue_verified"":false,""legacy"":{""default_profile"":true,""default_profile_image"":false,""description"":"""",""entities"":{""description"":{""urls"":[]}},""fast_followers_count"":0,""favourites_count"":66976,""follow_request_sent"":false,""followers_count"":601,""friends_count"":2756,""has_custom_timelines"":false,""is_translator"":false,""listed_count"":10,""media_count"":1188,""normal_followers_count"":601,""notifications"":false,""pinned_tweet_ids_str"":[],""possibly_sensitive"":false,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/566075291/1774888137"",""profile_interstitial_type"":"""",""statuses_count"":33185,""translator_type"":""none"",""want_retweets"":false,""withheld_in_countries"":[]},""location"":{""location"":""HELLAS""},""media_permissions"":{""can_media_tag"":true},""parody_commentary_fan_label"":""None"",""privacy"":{""protected"":false},""profile_bio"":{""description"":""""},""profile_image_shape"":""Circle"",""relationship_perspectives"":{""blocked_by"":false,""blocking"":false,""followed_by"":false,""following"":false,""muting"":false},""rest_id"":""566075291"",""super_follow_eligible"":false,""super_followed_by"":false,""super_following"":false,""verification"":{""verified"":false},""twe_private_fields"":{""created_at"":1335684521000,""updated_at"":1776293357698}}"
